Event.Date,Location,Country,Injury.Severity,Aircraft.damage,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Event.Year,Total_Extracted_Injuries
1982-07-08,"BELLINGHAM, WA",United States,Non-Fatal,Substantial,N9931X,coot,amphibian,Yes,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,1982,0
1982-07-08,"MCCRORY, AR",United States,Non-Fatal,Substantial,N8691H,grumman,g-164a,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,1982,0
1982-07-09,"NEW ORLEANS, LA",United States,Fatal(153),Destroyed,N4737,boeing,727-235,No,3.0,Turbo Fan,Unknown,153.0,9.0,0.0,7.0,VMC,1982,153
1982-07-09,"ANDOVER, MA",United States,Non-Fatal,Substantial,N2343,breezy,rl4-1,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,1982,0
1982-07-09,"SAVAGE, PA",United States,Non-Fatal,Substantial,N13119,cessna,172m,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,1982,0
1982-07-09,"HAMMONTON, NJ",United States,Non-Fatal,Substantial,N22BF,enstrom,f28a,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,1982,0
1982-07-09,"MORRISVILLE, VT",United States,Non-Fatal,Substantial,N22SU,cessna,305a,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,1982,0
1982-07-09,"NORTH PLATTE, NE",United States,Fatal(1),Substantial,N57738,piper,pa-36,No,1.0,Reciprocating,Aerial Application,1.0,0.0,0.0,0.0,VMC,1982,1
1982-07-09,"MADERA, CA",United States,Non-Fatal,Substantial,N6201,boeing,n2s-1-a-75a,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,UNK,1982,0
1982-07-09,"AGUILA, AZ",United States,Non-Fatal,Substantial,N9708C,piper,pa28-201t,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,1982,0
1982-07-09,"RENO, NV",United States,Non-Fatal,Substantial,N732XH,cessna,p-210n,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,1982,0
1982-07-09,"AUSTIN, TX",United States,Non-Fatal,Substantial,N5224W,piper,pa-28,No,1.0,Reciprocating,Personal,0.0,2.0,0.0,1.0,VMC,1982,0
1982-07-09,"BRYAN, TX",United States,Non-Fatal,Substantial,N24890,cessna,152,No,1.0,Reciprocating,Instructional,0.0,0.0,1.0,0.0,VMC,1982,0
1982-07-09,"FT. WORTH, TX",United States,Non-Fatal,Substantial,N621Z,beech,b35,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,1982,0
1982-07-09,"BILLINGS, MT",United States,Fatal(1),Substantial,N5356P,piper,pa-24-250,No,1.0,Reciprocating,Personal,1.0,1.0,0.0,0.0,VMC,1982,1
1982-07-09,"ALTON, IL",United States,Non-Fatal,Substantial,N61130,cessna,150j,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,1982,0
1982-07-09,"DOWNERS GROVE, IL",United States,Non-Fatal,Substantial,N60PS,cessna,182,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,1982,0
1982-07-09,"NEAR ZANESVILLE, OH",United States,Non-Fatal,Substantial,N32NA,grumman american,aa-1b,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,1982,0
1982-07-09,"CARROLLTON, GA",United States,Non-Fatal,Substantial,N7550J,piper,pa-28-180r,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,1982,0
1982-07-09,"NINILCHIK, AK",United States,Non-Fatal,Substantial,N8537P,junior ace,d,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,1982,0
1982-07-09,"50 MI SW FAIRBA, AK",United States,Non-Fatal,Substantial,N9717F,cessna,170b,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,1982,0
1982-07-09,"CAPE MAY, NJ",United States,Non-Fatal,Substantial,N6897B,piper,pa-18-150,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,1982,0
1982-07-09,"MARVELL, AR",United States,Non-Fatal,Substantial,N9635J,cessna,t188c,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,1982,0
1982-07-09,"AUSTIN, TX",United States,Non-Fatal,Substantial,N87280,cessna,402b,No,2.0,Reciprocating,Unknown,0.0,2.0,0.0,1.0,VMC,1982,0
1982-07-09,"ELIM, AK",United States,Non-Fatal,Substantial,N7745Q,cessna,310,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,3.0,VMC,1982,0
1982-07-10,"CARLTON, WA",United States,Non-Fatal,Destroyed,N6907Q,beech,a23-19,No,1.0,Reciprocating,Unknown,0.0,0.0,3.0,0.0,VMC,1982,0
1982-07-10,"KEY LARGO, FL",United States,Fatal(1),Destroyed,N3997P,piper,pa-18,No,1.0,Reciprocating,Personal,1.0,3.0,0.0,0.0,VMC,1982,1
1982-07-10,"EDMONSON, TX",United States,Fatal(1),Destroyed,N4979Y,piper,pa-25,No,1.0,Reciprocating,Aerial Application,1.0,0.0,0.0,0.0,VMC,1982,1
1982-07-10,"WICHITA FALLS, TX",United States,Fatal(2),Destroyed,N6538S,cessna,150h,No,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,1982,2
1982-07-10,"SUNRIVER, OR",United States,Non-Fatal,Substantial,N888N,cessna,340,No,2.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,1982,0
1982-07-10,"CORVALLIS, OR",United States,Non-Fatal,Substantial,N81382,grumman,aa-5b,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,1982,0
1982-07-10,"SPOKANE, WA",United States,Non-Fatal,Substantial,N95540,cessna,182q,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,1982,0
1982-07-10,"NORTH ADAMS, MA",United States,Non-Fatal,Substantial,N11690,bellanca,7gcbc,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,1982,0
1982-07-10,"ST. AUGUSTINE, FL",United States,Non-Fatal,Substantial,N78118,globe,gc-1b,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,1982,0
1982-07-10,"SAN ANTONIO, TX",United States,Non-Fatal,Substantial,N2861A,cessna,180,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,4.0,VMC,1982,0
1982-07-10,"WESTMINSTER, MD",United States,Non-Fatal,Substantial,N4371X,piper,pa-32-300,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,1982,0
1982-07-10,"38 SE BARROW, AK",United States,Non-Fatal,Substantial,N59572,bell,212,No,2.0,Turbo Shaft,Unknown,0.0,0.0,3.0,3.0,VMC,1982,0
1982-07-11,"SPRINGDALE, WA",United States,Non-Fatal,Destroyed,N9255Z,lark (i.c.a.),is28b2,No,0.0,Unknown,Personal,0.0,2.0,0.0,0.0,VMC,1982,0
1982-07-11,"NEWBURG, PA",United States,Fatal(1),Destroyed,N28970,gulfstream american,aa-5b,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,IMC,1982,1
1982-07-11,"MILLINOCKET, ME",United States,Non-Fatal,Substantial,N1302F,cessna,172n,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,1982,0
1982-07-11,"CONWAY SPRINGS, KS",United States,Non-Fatal,Substantial,N555KC,piper,pa-28-140,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,1982,0
1982-07-11,"MURRIETA, CA",United States,Non-Fatal,Substantial,N90639,blanik,l-13,No,0.0,Unknown,Personal,0.0,0.0,0.0,2.0,VMC,1982,0
1982-07-11,"FRANKLIN, WI",United States,Non-Fatal,Substantial,N77697,fairchild,24r-46a,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,1982,0
1982-07-11,"STOCKTON, MO",United States,Non-Fatal,Substantial,N9319D,piper,pa-22-160,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,2.0,VMC,1982,0
1982-07-11,"MCKINNEY, TX",United States,Non-Fatal,Substantial,N5429B,cessna,182,No,1.0,Reciprocating,Unknown,0.0,0.0,1.0,0.0,VMC,1982,0
1982-07-11,"EDGELEY, ND",United States,Non-Fatal,Substantial,N9792P,piper,pa-25d-260,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,1982,0
1982-07-12,"MISSING ACFT, NY",United States,Fatal(1),Destroyed,N5637L,grumman,aa-1,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,UNK,1982,1
1982-07-12,"CASA, AR",United States,Non-Fatal,Destroyed,N4657,grumman,g-164a,No,1.0,Reciprocating,Aerial Application,0.0,1.0,0.0,0.0,VMC,1982,0
1982-07-12,"BEEDEVILLE, AR",United States,Non-Fatal,Destroyed,N6678K,grumman,g-164b,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,1982,0
1982-07-12,"JUSTIN, TX",United States,Non-Fatal,Destroyed,N2434E,champion,7ac,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,1.0,VMC,1982,0
1982-07-12,"KENDRICK, ID",United States,Non-Fatal,Substantial,N82168,piper,pa-18-150,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,1982,0
1982-07-12,"EUGENE, OR",United States,Non-Fatal,Substantial,N3171M,piper,pa-12,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,1982,0
1982-07-12,"EBENSBURG, PA",United States,Non-Fatal,Substantial,N52192,cessna,180j,No,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,1982,0
1982-07-12,"LAWRENCE, KS",United States,Non-Fatal,Substantial,N15970,piper,pa-28-180,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,1982,0
1982-07-12,"FLAGSTAFF, AZ",United States,Non-Fatal,Substantial,N2949M,piper,pa-12,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,1982,0
1982-07-12,"NEW BRAUNFELS, TX",United States,Non-Fatal,Substantial,N25187,piper,pa-38-112,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,1982,0
1982-07-12,"RANIER, MI",United States,Non-Fatal,Substantial,N41039,piper,pa-18,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,1982,0
1982-07-12,"SAGINAW, MI",United States,Non-Fatal,Substantial,N6444K,republic,rc-3,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,1982,0
1982-07-12,"DAVISON, MI",United States,Non-Fatal,Substantial,N8902F,hughes,269a,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,1982,0
1982-07-12,"WASILLA, AK",United States,Non-Fatal,Substantial,N9891W,piper,pa-28-140,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,1982,0
1982-07-12,"SOLDOTNA, AK",United States,Non-Fatal,Substantial,N5276D,cessna,180,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,1982,0
1982-07-12,"ADRIAN, OR",United States,Non-Fatal,Substantial,N5610X,rockwell int't,s2r,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,1982,0
1982-07-12,"JUSTIN, TX",United States,Non-Fatal,Substantial,N48635,grumman,g-164a,No,1.0,Reciprocating,Unknown,0.0,1.0,0.0,1.0,VMC,1982,0
1982-07-13,"SCHELLVILLE, CA",United States,Non-Fatal,Destroyed,N27GP,mitsubishi,mu-2b,No,2.0,Turbo Prop,Personal,0.0,0.0,1.0,1.0,VMC,1982,0
1982-07-13,"CHARLESTON, SC",United States,Fatal(1),Destroyed,N6234L,cessna,152,No,1.0,Reciprocating,Unknown,1.0,0.0,0.0,0.0,VMC,1982,1
1982-07-13,"FT. LEAVENWORTH, KS",United States,Non-Fatal,Substantial,N10015,cessna,305a,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,1982,0
1982-07-13,"LAURENS, IA",United States,Non-Fatal,Substantial,N1456G,beech,95-a55,No,2.0,Reciprocating,Business,0.0,0.0,1.0,0.0,VMC,1982,0
1982-07-13,"KENNETH CITY, FL",United States,Non-Fatal,Substantial,N225NY,piper,pa-18,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,1982,0
1982-07-13,"BAKERSFIELD, CA",United States,Non-Fatal,Substantial,N2744Q,cessna,a185f,No,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,1982,0
1982-07-13,"LITTLE RIVER, CA",United States,Non-Fatal,Substantial,N6628E,beech,c23,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,1982,0
1982-07-13,"ENGLEWOOD, CO",United States,Non-Fatal,Substantial,N8277D,piper,pa-28rt-201,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,1982,0
1982-07-13,"CENTRE, AL",United States,Non-Fatal,Substantial,N28872,hiller,uh-12e,No,1.0,Turbo Shaft,Unknown,0.0,0.0,0.0,1.0,VMC,1982,0
1982-07-13,"WETUMPKA, AL",United States,Non-Fatal,Substantial,N7234,grumman,g-164a,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,1982,0
1982-07-14,"OXBOW, OR",United States,Fatal(4),Destroyed,N8230U,cessna,172f,No,1.0,Reciprocating,Unknown,4.0,0.0,0.0,0.0,VMC,1982,4
1982-07-14,"CROSS FORK, PA",United States,Fatal(4),Destroyed,N7584V,cessna,177rg,Yes,1.0,Reciprocating,Personal,4.0,0.0,0.0,0.0,IMC,1982,4
1982-07-14,"MEDICINE LODGE, KS",United States,Non-Fatal,Destroyed,N75802,cessna,172,No,1.0,Reciprocating,Instructional,0.0,1.0,0.0,0.0,VMC,1982,0
1982-07-14,"LAKE WALES, FL",United States,Non-Fatal,Destroyed,N7373V,bellanca,17-31,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,1982,0
1982-07-14,"CARSON CITY, NV",United States,Fatal(1),Destroyed,N301M,cessna,195,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,1982,1
1982-07-14,"GRACEVILLE, MN",United States,Non-Fatal,Destroyed,N3690X,aero commander,s2r,No,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,1982,0
1982-07-14,"PATTON, PA",United States,Non-Fatal,Substantial,N5945T,cessna,150d,No,1.0,Reciprocating,Instructional,0.0,1.0,0.0,0.0,VMC,1982,0
1982-07-14,"BONNER SPRINGS, KS",United States,Non-Fatal,Substantial,N3335J,cessna,150g,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,1982,0
1982-07-14,"RIO HONDO, TX",United States,Non-Fatal,Substantial,N4448S,air tractor,at-301,No,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,1982,0
1982-07-14,"BIRMINGHAM, AL",United States,Non-Fatal,Substantial,N98316,piper,pa-28-140,No,1.0,Reciprocating,Personal,0.0,1.0,2.0,0.0,VMC,1982,0
1982-07-14,"RICHMOND, KY",United States,Non-Fatal,Substantial,N37109,ercoupe,415-c,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,1982,0
1982-07-14,"SKWENTNA, AK",United States,Non-Fatal,Substantial,N4966,aerospatiale,sa-318c,No,1.0,Turbo Shaft,Public Aircraft,0.0,0.0,0.0,1.0,VMC,1982,0
1982-07-14,"SABINE, TX",United States,Non-Fatal,Substantial,N116AL,bell,206b,No,1.0,Turbo Shaft,Unknown,0.0,0.0,0.0,3.0,VMC,1982,0
1982-07-14,"SAVANNAH, GA",United States,Non-Fatal,Substantial,N53812,bellanca,7eca,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,2.0,VMC,1982,0
1982-07-15,"LANCASTER, CA",United States,Non-Fatal,Destroyed,N4589,grumman,g-164,No,1.0,Reciprocating,Aerial Application,0.0,1.0,0.0,0.0,VMC,1982,0
1982-07-15,"NEAR SPARTA, GA",United States,Incident,Minor,N33226,cessna,177rg,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,IMC,1982,0
1982-07-15,"ROSWELL, GA",United States,Fatal(1),Destroyed,N6868P,piper,pa-24-250,No,1.0,Reciprocating,Business,1.0,0.0,0.0,0.0,IMC,1982,1
1982-07-15,"LATHAM, NY",United States,Non-Fatal,Substantial,N26209,cessna,r172e,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,1982,0
1982-07-15,"BERMUDA DUNES, CA",United States,Non-Fatal,Substantial,N7115L,grumman,aa-5,No,1.0,Reciprocating,Personal,0.0,2.0,1.0,0.0,VMC,1982,0
1982-07-15,"PORT O'CONNOR, TX",United States,Non-Fatal,Substantial,N3123W,beech,a36,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,1982,0
1982-07-15,"OAKES, ND",United States,Non-Fatal,Substantial,N8878M,beech,a23,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,1982,0
1982-07-15,"ZANESVILLE, OH",United States,Non-Fatal,Substantial,N93444,cessna,152ii,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,1982,0
1982-07-15,"SALEM, IL",United States,Non-Fatal,Substantial,N7047Y,piper,pa-30-160,No,2.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,1982,0
1982-07-15,"HARRAH, WA",United States,Non-Fatal,Substantial,N6145C,bell,47g-2,No,1.0,Reciprocating,Unknown,0.0,1.0,0.0,0.0,VMC,1982,0
1982-07-16,"TOKETEE, OR",United States,Non-Fatal,Destroyed,N9692U,grumman,aa-5a,No,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,VMC,1982,0
1982-07-16,"YUMA, AZ",United States,Fatal(1),Destroyed,N8538S,air tractor,301,No,1.0,Reciprocating,Unknown,1.0,0.0,0.0,0.0,UNK,1982,1
1982-07-16,"RENO, NV",United States,Fatal(1),Destroyed,N66GH,cessna,t-210l,No,1.0,Reciprocating,Business,1.0,0.0,0.0,0.0,VMC,1982,1
1982-07-16,"MORTON, WY",United States,Non-Fatal,Minor,N1815U,mcdonnell douglas,dc-10-10,No,3.0,Turbo Fan,Unknown,0.0,7.0,19.0,142.0,VMC,1982,0
1982-07-16,"WASHINGTON ISLAND, WI",United States,Non-Fatal,Destroyed,N64947,cessna,172p,No,1.0,Reciprocating,Personal,0.0,1.0,3.0,1.0,VMC,1982,0
1982-07-16,"FREDERICK, MD",United States,Fatal(1),Destroyed,N8519F,cessna,windwagon,Yes,1.0,Reciprocating,Unknown,1.0,0.0,0.0,0.0,VMC,1982,1
1982-07-16,"NEWPORT, OR",United States,Non-Fatal,Substantial,N1216L,lake,la-4,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,1982,0
1982-07-16,"SOUTHWICK, MA",United States,Non-Fatal,Substantial,N6426K,downer aircraft industries,republic rc-3,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,1982,0
1982-07-16,"SANTA ANA, CA",United States,Non-Fatal,Substantial,N59242,cessna,210l,No,1.0,Reciprocating,Personal,0.0,0.0,2.0,1.0,VMC,1982,0
1982-07-16,"CHOWCHILLA, CA",United States,Non-Fatal,Substantial,N18010,cessna,150l,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,1982,0
1982-07-16,"MARLIN, TX",United States,Non-Fatal,Substantial,N8760D,piper,pa-22-150,No,1.0,Reciprocating,Personal,0.0,1.0,2.0,0.0,VMC,1982,0
1982-07-16,"STARKWEATHER, ND",United States,Non-Fatal,Substantial,N2087J,cessna,t188c,No,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,1982,0
1982-07-16,"BELLEVILLE, MI",United States,Non-Fatal,Substantial,N5PL,luscombe,8f,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,1982,0
1982-07-16,"DEER RIVER, MN",United States,Non-Fatal,Substantial,N9944T,cessna,182c,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,IMC,1982,0
1982-07-16,"ST. SIMONS ISLA, GA",United States,Non-Fatal,Substantial,N2747V,cessna,210d,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,1982,0
1982-07-16,"65 MI.ENE OF MC, AK",United States,Non-Fatal,Substantial,N891A,piper,pa-22,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,1982,0
1982-07-16,"LAKE LADY, FL",United States,Non-Fatal,Substantial,N95484,sikorsky,h-19,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,1982,0
1982-07-17,"WENATCHEE, WA",United States,Fatal(3),Destroyed,N72655,cessna,172m,No,1.0,Reciprocating,Business,3.0,0.0,0.0,0.0,VMC,1982,3
1982-07-17,"SHERIDAN, OR",United States,Non-Fatal,Destroyed,N4758N,beech,c45g,No,2.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,1982,0
1982-07-17,"HAPPY CAMP, CA",United States,Fatal(5),Destroyed,N736EY,cessna,tr182,No,1.0,Reciprocating,Personal,5.0,0.0,0.0,0.0,VMC,1982,5
1982-07-17,"HOOD RIVER, OR",United States,Non-Fatal,Substantial,N756XW,cessna,tu206g,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,1982,0
1982-07-17,"BATTLEGROUND, WA",United States,Non-Fatal,Substantial,N610S,mong,sport 1,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,1982,0
1982-07-17,"LAKE ISABELLA, CA",United States,Non-Fatal,Substantial,N704GL,cessna,150m,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,1982,0
1982-07-17,"NEAR ALMOSA, CO",United States,Non-Fatal,Substantial,N5114S,piper,pa-28r,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,1982,0
1982-07-17,"MACKINAC, MI",United States,Non-Fatal,Substantial,N31844,piper,pa-32rt,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,1982,0
1982-07-17,"LAKE DELTON, WI",United States,Non-Fatal,Substantial,N8375Q,cessna,a185f,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,1982,0
1982-07-17,"BLOOMINGTON, IN",United States,Non-Fatal,Substantial,N8381G,cessna,150,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,1982,0
1982-07-17,"GATESVILLE, NC",United States,Non-Fatal,Substantial,N8870L,grumman,american aa-1b,No,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,1982,0
1982-07-17,"COVINGTON, TN",United States,Non-Fatal,Substantial,N5715L,american,aa-1,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,1982,0
1982-07-17,"TAPLIN, WV",United States,Non-Fatal,Substantial,N9245X,cessna,182e,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,1982,0
1982-07-17,"BOISE CITY, OK",United States,Non-Fatal,Substantial,N8873F,hughes,269,No,1.0,Reciprocating,Unknown,0.0,2.0,0.0,0.0,VMC,1982,0
1982-07-18,"PORTLAND, OR",United States,Fatal(1),Destroyed,N2146Y,piper,pa-28-161,No,1.0,Reciprocating,Instructional,1.0,0.0,0.0,0.0,VMC,1982,1
1982-07-18,"DELANO, CA",United States,Non-Fatal,Destroyed,N910PD,bell,204,No,1.0,Turbo Shaft,Aerial Application,0.0,0.0,0.0,1.0,VMC,1982,0
1982-07-18,"SANTA FE, NM",United States,Fatal(4),Destroyed,N6215D,cessna,172n,No,1.0,Reciprocating,Business,4.0,0.0,0.0,0.0,VMC,1982,4
1982-07-18,"PINE VALLEY TOW, WI",United States,Fatal(2),Destroyed,N85580,aeronca,7ac,Yes,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,1982,2
1982-07-18,"LEWISTON, VA",United States,Non-Fatal,Destroyed,N2297Z,volmer aircraft,vj-22,Yes,1.0,Reciprocating,Ferry,0.0,0.0,0.0,1.0,VMC,1982,0
1982-07-18,"MILLBROOK, NY",United States,Non-Fatal,Substantial,N782Y,beech,c23,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,1982,0
1982-07-18,"PITTSBURGH, PA",United States,Non-Fatal,Substantial,N6022U,beech,c23,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,1982,0
1982-07-18,"FALLS CITY, NE",United States,Non-Fatal,Substantial,N8532N,piper,pa-28-235d,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,1982,0
1982-07-18,"LAWRENCE, KS",United States,Non-Fatal,Substantial,N43957,piper,pa-28-181,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,1982,0
1982-07-18,"ENGLEWOOD, FL",United States,Non-Fatal,Substantial,N6440T,cessna,150,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,1982,0
1982-07-18,"GRAND CANYON, AZ",United States,Non-Fatal,Substantial,N4600S,beech,a36,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,1982,0
1982-07-18,"SAN JOAQUIN, CA",United States,Non-Fatal,Substantial,N4326S,air tractor,at-301,No,1.0,Reciprocating,Ferry,0.0,0.0,0.0,1.0,VMC,1982,0
1982-07-18,"JONESTOWN, TX",United States,Non-Fatal,Substantial,N34RS,beech,95-a55,No,2.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC,1982,0
1982-07-18,"YPSILANTI, MI",United States,Non-Fatal,Substantial,N52GS,beech,36,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,6.0,VMC,1982,0
1982-07-18,"HAMILTON, OH",United States,Non-Fatal,Substantial,N1978D,beech,c35,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,1982,0
1982-07-18,"EASTOVER, NC",United States,Non-Fatal,Substantial,N42098,piper,j3c-65,No,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,1982,0
1982-07-19,"NEAR DIXIE, ID",United States,Non-Fatal,Destroyed,N8548T,cessna,182c,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,1982,0
1982-07-19,"NEAR INYOKERN, CA",United States,Non-Fatal,Destroyed,N1378L,cessna,t337h,No,2.0,Reciprocating,Unknown,0.0,2.0,0.0,0.0,VMC,1982,0
1982-07-19,"HUNTSVILLE, TX",United States,Non-Fatal,Substantial,N5421P,cessna,152,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,1982,0
1982-07-19,"EDISON, GA",United States,Non-Fatal,Substantial,N8132K,gulfstream,g-164b,No,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,1982,0
1982-07-19,"FT. YUKON, AK",United States,Non-Fatal,Substantial,N52763,cessna,182,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,1982,0
1982-07-19,"SHERIDAN LAKE, CO",United States,Non-Fatal,Substantial,N8232S,cessna,150f,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,1982,0
1982-07-19,GULF OF MEXICO,GULF OF MEXICO,Non-Fatal,Substantial,N5771L,aerospatiale,as-350d,No,1.0,Turbo Shaft,Unknown,0.0,0.0,0.0,2.0,VMC,1982,0
